,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
203,CHEMBL3393469,3.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.522878745280337,474.1361761840001,7,3,5.376400000000004,True
204,CHEMBL495727,3.0,nM,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1,8.522878745280337,381.1913229760001,5,4,2.0690999999999997,True
205,CHEMBL3670473,3.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc(F)c(F)c4)c3)ncnc12,8.522878745280337,433.13503122400004,5,3,3.8713000000000015,True
206,CHEMBL3680429,3.0,nM,COc1ccc(C(O)/N=C2\C=CCC(CNc3ncnc4c(C(N)=O)cccc34)C2)cc1C,8.522878745280337,445.211389724,7,3,3.5559200000000013,True
208,CHEMBL3675538,3.1,nM,COCCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)c(F)c2)c1,8.508638306165727,491.176896036,6,3,4.448900000000002,True
210,CHEMBL3685285,3.3,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(CN3CCCC3)cc2)c1,8.481486060122112,494.24302420000004,6,3,4.749900000000004,True
211,CHEMBL3685212,3.3,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4ncccn4)c3)ncnc12,8.481486060122112,371.1494581640001,7,3,2.8744000000000005,True
212,CHEMBL4761521,3.4,nM,O=C(Nc1ccc(CCNc2n[nH]c(=O)c3ccccc23)cc1)NC1CCCCC1,8.468521082957745,405.21647510400004,4,4,4.031900000000003,True
213,CHEMBL3680411,3.5,nM,COCCN(C)c1cc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)ccn1,8.455931955649724,485.21753772400007,8,3,3.0707000000000013,True
214,CHEMBL4447241,3.5,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4ccc(O)cc4)n3)cc2)CC(C)(C)N1[O],8.455931955649724,520.23084206,9,4,4.674500000000002,True
215,CHEMBL4440617,3.5,nM,CC1(C)CC(NC(=O)c2ccc(Nc3ncc([N+](=O)[O-])c(Nc4cccc(O)c4)n3)cc2)CC(C)(C)N1[O],8.455931955649724,520.23084206,9,4,4.674500000000003,True
217,CHEMBL3680509,3.6,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c(OC)c1,8.443697499232712,457.175004216,7,3,3.6103000000000014,True
218,CHEMBL3685309,3.8,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccccc4C(F)(F)F)c3)ncnc12,8.42021640338319,465.141259476,5,3,4.611900000000003,True
219,CHEMBL3670427,3.9,nM,NC(=O)c1cccc2c(NCc3cc(F)cc(F)c3)ncnc12,8.4089353929735,314.097917444,4,2,2.6190000000000007,True
220,CHEMBL3675353,3.9,nM,NC(=O)c1cccc2c(NCc3ccc4c(c3)OCO4)ncnc12,8.4089353929735,322.106590308,6,2,2.0694999999999997,True
221,CHEMBL2029901,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(C#N)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037,432.23860751600006,8,1,2.887780000000001,True
222,CHEMBL5169760,4.0,nM,Cc1nc(-c2ccccc2Nc2nc(Nc3ccc(CN4CCN(C)CC4)cc3)ncc2Cl)n[nH]1,8.397940008672037,489.2156195760001,8,3,4.458120000000003,True
223,CHEMBL2012406,4.0,nM,C[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.397940008672037,405.22770848400006,7,1,3.5039000000000025,True
224,CHEMBL2012412,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1CN1CCOCC1,8.397940008672037,490.280472328,9,1,2.816200000000001,True
226,CHEMBL2063443,4.0,nM,Cc1ccc(NC(=O)NCc2cccc(NC(=O)c3cccc4onc(N)c34)c2)cc1,8.397940008672037,415.164439532,5,4,4.292420000000002,True
227,CHEMBL2063462,4.0,nM,Nc1ncnn2ccc(C(=O)Nc3cccc(CNC(=O)Nc4cccc(F)c4)c3)c12,8.397940008672037,419.15060103599996,6,4,3.0246000000000004,True
228,CHEMBL2012404,4.0,nM,CN(C)C(=O)[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.397940008672037,462.2491722000001,8,1,2.5721999999999996,True
229,CHEMBL3670505,4.0,nM,NC(=O)c1cc(OCCCN2CCN(CCO)CC2)cc2c(NCc3ccc(C(F)(F)F)cc3)ncnc12,8.397940008672037,532.2409735120001,8,3,2.7384000000000013,True
230,CHEMBL2012415,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@@H]1CN1CCOCC1,8.397940008672037,490.280472328,9,1,2.816200000000001,True
231,CHEMBL2011940,4.0,nM,Nc1cccc(-c2nc3c(NCCCNC(=O)C4CCC4)c(Br)cnc3[nH]2)c1,8.397940008672037,442.1116714560001,5,4,3.6879000000000017,True
232,CHEMBL2029913,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5ccnn5C)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037,487.2808066760001,9,1,3.4166000000000025,True
233,CHEMBL2012402,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(N)=O,8.397940008672037,337.165108228,7,2,1.9782999999999997,True
234,CHEMBL2029912,4.0,nM,CC(C)CCn1cc(-c2cc3cnc(Nc4cc(C(=O)N5CCN(C)CC5)n(C)c4)nc3n2C2CCCC2)cn1,8.397940008672037,543.3434069320001,9,1,4.925700000000004,True
235,CHEMBL2029911,4.0,nM,Cc1c(-c2cc3cnc(Nc4cc(C(=O)N5CCN(C)CC5)n(C)c4)nc3n2C2CCCC2)cnn1C,8.397940008672037,501.29645674000017,9,1,3.7250200000000024,True
236,CHEMBL2029909,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnn(C)c5)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037,487.2808066760001,9,1,3.4166000000000025,True
237,CHEMBL2029908,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnco5)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037,474.24917220000003,9,1,3.6711000000000027,True
238,CHEMBL2029914,4.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cnn(Cc6ccccc6)c5)n(C5CCCC5)c4n3)cn2C)CC1,8.397940008672037,563.3121068040001,9,1,4.927900000000005,True
239,CHEMBL2012408,4.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1C(N)=O,8.397940008672037,434.217872072,8,2,1.9692999999999998,True
240,CHEMBL3393485,4.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(C(=O)CN)C1)[C@H]2c1ccc(Sc2nc3ccccc3[nH]2)o1.Cl,8.397940008672037,568.1295665800001,9,4,3.415200000000002,True
241,CHEMBL191003,4.0,nM,Nc1nc(Nc2ccc(S(N)(=O)=O)cc2)nn1C(=O)c1c(F)cccc1F,8.397940008672037,394.065965684,8,3,1.217999999999999,True
243,CHEMBL3670445,4.1,nM,NC(=O)c1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.387216143280265,321.12257472000005,5,3,1.4397,True
244,CHEMBL3680602,4.2,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)CC(F)(F)F)c1,8.3767507096021,417.141259476,5,3,3.7927000000000017,True
245,CHEMBL3950648,4.2,nM,Cc1ccc2c(c1)C(=O)N(C)c1cnc(Nc3ccc(S(N)(=O)=O)cc3)nc1N2C,8.3767507096021,424.1317595,7,2,2.53392,True
246,CHEMBL3670454,4.3,nM,Cc1cccc(NC(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cccc34)c2)c1,8.366531544420413,426.180423944,5,4,4.293220000000002,True
247,CHEMBL3675445,4.3,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(F)cc2F)c1,8.366531544420413,504.208530512,6,3,4.364100000000002,True
248,CHEMBL3685215,4.4,nM,Cc1cc(C(F)(F)F)nn1CC(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.356547323513812,483.16305754000007,7,3,3.5032200000000007,True
250,CHEMBL3675518,4.5,nM,NC(=O)c1cccc2c(NC(CCN3CCC3)c3cccc(NC(=O)c4ccc(Br)cc4)c3)ncnc12,8.346787486224656,558.137886204,6,3,4.992500000000004,True
251,CHEMBL3322592,4.5,nM,COc1ccc(-c2c[nH]cc(C(=O)Nc3ccc4c(c3)NC(=O)/C4=C\c3[nH]c(C)c(C(=O)O)c3C)c2=O)cc1,8.346787486224656,524.1695844879999,5,5,4.438640000000002,True
252,CHEMBL3904942,4.6,nM,CN1C(=O)c2ccccc2N(C)c2nc(Nc3cccc(S(N)(=O)=O)c3)ncc21,8.337242168318426,410.11610943600004,7,2,2.2255000000000003,True
253,CHEMBL3685259,4.6,nM,COc1ccccc1C(=O)Nc1cccc(CNc2ncnc3c(C(N)=O)cccc23)c1,8.337242168318426,427.164439532,6,3,3.601700000000001,True
255,CHEMBL3680578,4.7,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4ccc5nc[nH]c5c4)c3)ncnc12,8.327902142064282,437.1600228480001,6,4,3.469400000000001,True
257,CHEMBL3680605,4.7,nM,NC(=O)c1cccc2c(Nc3cccc(CNC(=O)c4ccc(C(F)(F)F)cc4)c3)ncnc12,8.327902142064282,465.141259476,5,3,4.421100000000002,True
258,CHEMBL3685221,5.0,nM,NC(=O)c1cccc2c(NC(CCN3CCCC3)c3cccc(Nc4ccccn4)c3)ncnc12,8.301029995663981,467.2433585480001,7,3,4.506400000000004,True
260,CHEMBL2029910,5.0,nM,CN1CCN(C(=O)c2cc(Nc3ncc4cc(-c5cncn5C)n(C5CCCC5)c4n3)cn2C)CC1,8.301029995663981,487.2808066760001,9,1,3.4166000000000025,True
261,CHEMBL2012400,5.0,nM,Cn1cc(Nc2ncc3cnn(C4CCC5(CC4)CC5)c3n2)cc1C(N)=O,8.301029995663981,365.196408356,7,2,2.9026000000000005,True
262,CHEMBL476451,5.0,nM,CCCN1CCC=C(c2ccc(Nc3nc(Nc4ccccc4C(N)=O)c4cc[nH]c4n3)cc2)C1,8.301029995663981,467.24335854800006,6,4,5.043100000000003,True
263,CHEMBL4114796,5.0,nM,NC(=O)c1cccc2c(NCC3CC=C/C(=N/C(O)c4ccn[nH]4)C3)ncnc12,8.301029995663981,391.1756729120001,7,4,1.9619999999999997,True
264,CHEMBL223147,5.0,nM,CCN1C(=O)C(C)(C)c2cc3[nH]c4c(c3cc21)CCCc1c(C)n[nH]c1-4,8.301029995663981,348.195011388,2,2,3.999220000000002,True
265,CHEMBL1079538,5.0,nM,FC(F)(F)c1cnc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.301029995663981,455.1139991720001,7,3,5.379600000000002,True
266,CHEMBL4289017,5.0,nM,CC(=O)NCC(=O)N1[C@@H]2CC[C@H]1c1ccc(Nc3ncc(C(F)(F)F)c(NC4CCC4)n3)cc12,8.301029995663981,474.19910870000007,6,3,4.057700000000002,True
267,CHEMBL1094706,5.0,nM,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCN(C)CC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,8.301029995663981,591.307021424,7,4,4.734500000000003,True
268,CHEMBL1094704,5.0,nM,CCn1cc(-c2ccnc3[nH]c(C(=O)NCCN4CCOCC4)cc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1,8.301029995663981,578.275386948,7,4,4.819300000000004,True
269,CHEMBL2012401,5.0,nM,Cn1cc(Nc2ncc3cnn(C4CCC(C)(C)CC4)c3n2)cc1C(N)=O,8.301029995663981,367.21205842,7,2,3.148600000000001,True
271,CHEMBL3393487,5.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CNC1)C2c1ccc(Sc2nc3cccc(Cl)c3[nH]2)o1,8.301029995663981,509.09245280000005,8,4,4.449100000000002,True
272,CHEMBL3393462,5.0,nM,O=C1CCCC2=C1C(c1ccc(Sc3nc4ccccc4[nH]3)o1)c1cn[nH]c1N2,8.301029995663981,403.11029578400013,6,3,4.594700000000003,True
273,CHEMBL3393467,5.0,nM,COC(=O)c1csc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.301029995663981,477.08169808800005,8,2,5.719700000000004,True
274,CHEMBL3670417,5.0,nM,NC(=O)c1cccc2c(NCc3ccco3)ncnc12,8.301029995663981,268.096025624,5,2,1.9337999999999997,True
275,CHEMBL3685217,5.0,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4n[nH]c5ccc(Cl)cc45)c3)ncnc12,8.301029995663981,471.12105049600007,6,4,4.122800000000002,True
276,CHEMBL2012411,5.0,nM,COC[C@@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.301029995663981,435.2382731680001,8,1,3.1304000000000016,True
277,CHEMBL2012410,5.0,nM,Cn1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cc1C(=O)N1CCC[C@H]1CN1CCCC1,8.301029995663981,474.285557708,8,1,3.5798000000000023,True
278,CHEMBL3685275,5.0,nM,NC(=O)c1cccc2c(NCc3cccc(Nc4nc5ccc(C(F)(F)F)cc5[nH]4)c3)ncnc12,8.301029995663981,477.1524928560001,6,4,4.9795000000000025,True
279,CHEMBL496754,5.2,nM,O=C(Nc1c[nH]nc1-c1nc2cc(CN3CCOCC3)ccc2[nH]1)NC1CCCCC1,8.2839966563652,423.2382731680001,5,4,3.2394000000000016,True
281,CHEMBL3329655,5.3,nM,O=C(NC(=O)c1ccccc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.275724130399212,372.122240372,3,4,3.4693000000000014,True
282,CHEMBL3685297,5.3,nM,COc1ccc(C(=O)Nc2cccc(CNc3ncnc4c(C(N)=O)cc(OCCCN(C)C)cc34)c2)cc1,8.275724130399212,528.248503504,8,3,3.9322000000000026,True
283,CHEMBL3680590,5.5,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4cccc(N5CCOCC5)c4)c3)ncnc12,8.259637310505756,482.206638692,7,3,3.429700000000002,True
284,CHEMBL3670425,5.6,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)Nc4cccc(F)c4)c3)ncnc12,8.2518119729938,430.15535206800007,5,4,4.123900000000002,True
285,CHEMBL3680492,5.8,nM,CN1CCN(c2ccc(C(=O)Nc3cccc(CNc4nncc5c(C(N)=O)cccc45)c3)cc2C(F)(F)F)CC1,8.236572006437063,563.2256577960001,7,3,4.363700000000002,True
286,CHEMBL3970921,5.9,nM,Cc1ccc2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,8.229147988357855,429.21647510400004,5,3,4.085420000000003,True
287,CHEMBL3322565,5.9,nM,COc1ccc(NC(=O)CC(=O)Nc2ccc3c(c2)NC(=O)/C3=C\c2[nH]c(C)c(C(=O)O)c2C)cc1,8.229147988357855,488.16958448799994,5,5,3.7983400000000014,True
288,CHEMBL3680418,5.9,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2c(F)cccc2F)=C1,8.229147988357855,506.224180576,6,3,3.7732000000000028,True
289,CHEMBL3917983,5.93,nM,Cc1cc(F)c2[nH]ccc2c1-c1nc(C(N)=O)c(-c2ccc(N3CCNC(C)(C)C3)cc2)o1,8.226945306635738,447.207053292,5,3,4.224520000000004,True
290,CHEMBL3685289,6.0,nM,COc1ccc(C(=O)Nc2cccc(C(CCN3CCC3)Nc3ncnc4c(C(N)=O)cccc34)c2)cc1,8.221848749616356,510.23793882000007,7,3,4.238600000000002,True
291,CHEMBL3393474,6.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3cccc(F)c3[nH]2)o1,8.221848749616356,492.1267543720001,7,3,5.515500000000004,True
293,CHEMBL1077729,6.0,nM,FC(F)(F)c1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.221848749616356,454.11875020400004,6,3,5.984600000000003,True
294,CHEMBL2012414,6.0,nM,COC[C@H]1CCCN1C(=O)c1cc(Nc2ncc3cnn([C@@H]4C[C@H]5C[C@H]5C4)c3n2)cn1C,8.221848749616356,435.2382731680001,8,1,3.1304000000000016,True
295,CHEMBL2023226,6.0,nM,Cn1cc(-c2cnc(N)c3c(-c4ccc(NC(=O)Nc5ccccc5)cc4)csc23)cn1,8.221848749616356,440.14193026000004,6,3,5.5900000000000025,True
296,CHEMBL2380828,6.0,nM,O=C(Nc1ccc(Nc2ccnc3[nH]c(=O)c4ccccc4c23)cc1)c1ccc(C(F)(F)F)cc1,8.221848749616356,474.130360444,4,3,6.091000000000003,True
297,CHEMBL3393484,6.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CN(CC)C1)C2c1ccc(Sc2nc3ccccc3[nH]2)o1,8.221848749616356,503.1627252800001,8,3,4.528000000000003,True
298,CHEMBL2163404,6.1,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCC(F)(F)C5)C4)cc3)nn3cccc23)n[nH]1,8.214670164989233,581.213298608,9,3,3.7836200000000018,True
299,CHEMBL2163387,6.2,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NC(C)(C)C)C4)cc3)nn3cccc23)n[nH]1,8.207608310501746,547.2477922960001,9,4,3.830720000000002,True
300,CHEMBL2163408,6.2,nM,COCCO[C@@H]1CCN(CC(=O)Nc2ccc(Sc3nc(Nc4cc(C)[nH]n4)c4cccn4n3)cc2)C1,8.207608310501746,522.2161578200001,10,3,3.3314200000000014,True
301,CHEMBL3675323,6.2,nM,CN1CCN(CCCOc2cc(C(N)=O)c3ncnc(NCc4ccc(C(F)(F)F)cc4)c3c2)CC1,8.207608310501746,502.23040882800007,7,2,3.3759000000000023,True
302,CHEMBL2163403,6.3,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)N5CCCC5)C4)cc3)nn3cccc23)n[nH]1,8.200659450546418,545.232142232,9,3,3.5384200000000012,True
303,CHEMBL3685230,6.4,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)c4n[nH]c5ccc(Br)cc45)c3)ncnc12,8.193820026016112,515.0705349160002,6,4,4.231900000000002,True
304,CHEMBL3353347,6.4,nM,CN(C)Cc1ccc(/C=C/c2n[nH]c3cc([C@@H]4C[C@@]45C(=O)Nc4ccccc45)ccc23)cc1,8.193820026016112,434.210661452,3,2,5.172300000000004,True
305,CHEMBL3680574,6.5,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)C2CC(F)(F)C2)c1,8.187086643357144,425.16633135200004,5,3,3.885600000000002,True
306,CHEMBL3329658,6.5,nM,O=C(NC(=O)c1ccccc1F)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.187086643357144,390.11281856000005,3,4,3.6084000000000005,True
307,CHEMBL3329656,6.5,nM,O=C(NC(=O)c1ccc(Cl)cc1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.187086643357144,406.08326802000005,3,4,4.122700000000002,True
308,CHEMBL3685239,6.5,nM,CCN(CC)CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(OC)cc4)c3)c2c1,8.187086643357144,542.264153568,8,3,4.322300000000003,True
309,CHEMBL3680601,6.8,nM,CC(Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(=O)[nH]c2)c1,8.167491087293763,428.1596885,6,4,2.8424000000000005,True
310,CHEMBL3685256,6.9,nM,NC(=O)c1cccc2c(NCc3cccc(NC(=O)C4=CCC(N5CCOCC5)C=C4)c3)ncnc12,8.161150909262744,484.222288756,7,3,2.8664000000000014,True
311,CHEMBL4553351,6.9,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCNCC5)cc4)n[nH]c3c1)C(=O)N2,8.161150909262744,465.2164751040001,5,3,4.025500000000002,True
312,CHEMBL4448596,6.9,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(C)CC5)cc4)n[nH]c3c1)C(=O)N2,8.161150909262744,479.2321251680001,5,2,4.367700000000003,True
313,CHEMBL3087778,7.0,nM,CC(=O)NC[C@@H]1CCN(c2c(Cl)cnc3[nH]c(-c4cn(C)nc4C)nc23)C1,8.154901959985743,387.15743600400003,6,2,2.2826199999999996,True
315,CHEMBL201307,7.0,nM,COc1cc2c(Nc3ncc(CC(=O)Nc4cccc(F)c4)s3)ncnc2cc1OCCCN1CCC(CO)CC1,8.154901959985743,580.2268027560001,10,3,4.632000000000005,True
316,CHEMBL1980297,7.0,nM,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,8.154901959985743,488.14307313200004,7,4,5.184400000000003,True
317,CHEMBL2163388,7.0,nM,Cc1cc(Nc2nc(Sc3ccc(NC(=O)CN4CC[C@@H](C(=O)NCC(F)(F)F)C4)cc3)nn3cccc23)n[nH]1,8.154901959985743,573.188226732,9,4,3.594520000000001,True
318,CHEMBL4470693,7.0,nM,COc1ccc2c(c1)[C@]1(C[C@H]1c1ccc3c(-c4ccc(N5CCN(CCO)CC5)cc4)n[nH]c3c1)C(=O)N2,8.154901959985743,509.24268985200007,6,3,3.7302000000000017,True
319,CHEMBL2011934,7.0,nM,COc1ccc(-c2nc3c(NCCCN(C)C(=O)C4CCC4)c(Br)cnc3[nH]2)cc1,8.154901959985743,471.12698717200004,5,2,4.456500000000004,True
321,CHEMBL3393494,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)c1,8.154901959985743,484.1569116280001,6,3,5.783400000000005,True
322,CHEMBL2063448,7.0,nM,Nc1noc2cccc(C(=O)Nc3cccc(CNC(=O)Nc4ccc(F)c(F)c4)c3)c12,8.154901959985743,437.129945844,5,4,4.262200000000002,True
323,CHEMBL3393495,7.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1cccc(Sc2nc3ccccc3[nH]2)n1,8.154901959985743,485.15216059600016,7,3,5.178400000000004,True
325,CHEMBL3675330,7.1,nM,COc1ccccc1C(CNC(C)=O)Nc1ncnc2c(C(N)=O)cccc12,8.148741651280925,379.164439532,6,3,2.0265999999999993,True
326,CHEMBL3353340,7.4,nM,O=C1Nc2ccccc2[C@]12C[C@H]2c1ccc2c(/C=C/c3ccncc3)n[nH]c2c1,8.130768280269024,378.14806119600007,3,2,4.505700000000004,True
327,CHEMBL215322,7.5,nM,CCN(CCO)CCCOc1ccc2c(Nc3cc(CC(=O)Nc4cccc(F)c4F)[nH]n3)ncnc2c1,8.1249387366083,525.2299942280001,8,4,3.639000000000001,True
328,CHEMBL3675352,7.6,nM,NC(=O)c1cccc2c(NCc3ccccc3C(F)(F)F)ncnc12,8.119186407719209,346.10414569600005,4,2,3.3596000000000013,True
329,CHEMBL3685274,7.6,nM,COCC[C@H](Nc1ncnc2c(C(N)=O)cccc12)c1cccc(NC(=O)c2ccc(OC)cc2)c1,8.119186407719209,485.206304344,7,3,4.179300000000002,True
330,CHEMBL3329683,7.6,nM,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3cc(NC(=O)NC(=O)c4ccc(OC)cc4F)ccc32)c1C,8.119186407719209,590.2652964399999,6,5,4.305440000000002,True
331,CHEMBL1483261,7.665,nM,c1ccc(-c2csc3ncnc(N4CCc5ccccc5C4)c23)cc1,8.115487840809607,343.114318544,4,0,4.921000000000003,True
332,CHEMBL3329657,7.7,nM,O=C(NC(=O)c1ccc(Cl)c(Cl)c1)Nc1ccc2c(c1)NC(=O)/C2=C\c1ccc[nH]1,8.113509274827518,440.044295668,3,4,4.776100000000002,True
333,CHEMBL3680393,7.8,nM,CN(C)CCC(Nc1ncnc2c(C(N)=O)cccc12)C1=CCCC(NC(=O)c2ccccc2F)=C1,8.10790539730952,488.233602388,6,3,3.634100000000002,True
334,CHEMBL3670479,7.8,nM,CCOc1cc(C(N)=O)c2ncnc(NCc3cccc(NC(=O)c4ccc(F)cc4)c3)c2c1,8.10790539730952,459.170667784,6,3,4.130900000000002,True
335,CHEMBL2071216,8.0,nM,CCn1cc(Nc2ncc(Cl)c(N[C@H]3[C@@H](C(N)=O)[C@@H]4C=C[C@H]3C4)n2)cn1,8.096910013008056,373.14178594000003,7,3,2.1779,True
336,CHEMBL2071210,8.0,nM,Cn1cc(Nc2ncc(Cl)c(N[C@@H]3[C@H]4CC[C@H](C4)[C@@H]3C(N)=O)n2)cn1,8.096910013008056,361.14178594000003,7,3,1.9189999999999998,True
337,CHEMBL388978,8.0,nM,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4,8.096910013008056,466.200490692,6,2,4.354000000000003,True
338,CHEMBL1969102,8.0,nM,Cc1cccc(NC(=O)Nc2ccc(-c3csc4c(-c5cn[nH]c5)cnc(N)c34)cc2)c1,8.096910013008056,440.1419302600001,5,4,5.888020000000004,True
339,CHEMBL484951,8.0,nM,CCC(=O)Nc1ccc(Sc2nc(Nc3cc(C)[nH]n3)cc(N3CCCCC3)n2)cc1,8.096910013008056,437.1997794840001,7,3,4.741720000000003,True
340,CHEMBL3393482,8.0,nM,CCOC(=O)c1[nH]cc2c1NC1=C(C(=O)CCC1)C2c1ccc(Sc2nc3c(O)cccc3[nH]2)o1,8.096910013008056,490.13109080400005,8,4,5.082000000000004,True
341,CHEMBL1078060,8.0,nM,Clc1ccc2[nH]c(Nc3ccc(CCNc4ncnc5ccsc45)cc3)nc2c1,8.096910013008056,420.0923932240001,6,3,5.619200000000002,True
